record_type,script_file_name,module_family,function_name,function_visibility,functional_role,migration_priority,evidence_text
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P2YJ_getSheet_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P2YJ_getSheet_ function_line 3345
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P2YJ_findHeaderRow_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P2YJ_findHeaderRow_ function_line 3353
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P2YJ_mergeHeaders_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P2YJ_mergeHeaders_ function_line 3361
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P2YJ_norm_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P2YJ_norm_ function_line 3371
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P2YJ_parisDateTime_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P2YJ_parisDateTime_ function_line 3375
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P2YJ_errorCode_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P2YJ_errorCode_ function_line 3381
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_Status,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_Status function_line 3431
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_OfficialRoutingDryRun,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_OfficialRoutingDryRun function_line 3449
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_LoadNextQueueResponseToGptIntakeSafe,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_LoadNextQueueResponseToGptIntakeSafe function_line 3483
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_LoadNextAndAnalyzeSafe,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_LoadNextAndAnalyzeSafe function_line 3596
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_LinkedSheetsAuditBuild,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_LinkedSheetsAuditBuild function_line 3634
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_OpenAudit,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_OpenAudit function_line 3678
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_OpenCleanupPlan,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_OpenCleanupPlan function_line 3682
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_OpenPromptRunQueue,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_OpenPromptRunQueue function_line 3686
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_OpenGptResponseIntake,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_OpenGptResponseIntake function_line 3690
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_DryRun,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_DryRun function_line 3694
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_LoadNext,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_LoadNext function_line 3696
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_RunNext,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_RunNext function_line 3697
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_Audit,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_Audit function_line 3698
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_buildRuntimeSummary_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_buildRuntimeSummary_ function_line 3699
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_scanQueue_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_scanQueue_ function_line 3726
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_pickSelectedQueueCandidate_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_pickSelectedQueueCandidate_ function_line 3778
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,autoPickSingleEligible_,INTERNAL,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js autoPickSingleEligible_ function_line 3783
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_promptIdForGptIntake_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_promptIdForGptIntake_ function_line 3833
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_emptyQueueSummary_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_emptyQueueSummary_ function_line 3850
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_loadIntoGptResponseIntake_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_loadIntoGptResponseIntake_ function_line 3862
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_markQueueRouted_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_markQueueRouted_ function_line 3882
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,set,INTERNAL,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js set function_line 3887
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_buildLinkedSheetsAuditRows_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_buildLinkedSheetsAuditRows_ function_line 3897
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_buildCleanupPlanRows_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_buildCleanupPlanRows_ function_line 3934
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_readHeaderTable_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_readHeaderTable_ function_line 3995
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_detectHeaderInfo_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_detectHeaderInfo_ function_line 4031
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_ensureHeaders_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_ensureHeaders_ function_line 4043
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_ensureIntakeKeyValueLayout_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_ensureIntakeKeyValueLayout_ function_line 4058
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_intakeFieldRows_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_intakeFieldRows_ function_line 4071
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_readIntakeKeyValues_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_readIntakeKeyValues_ function_line 4083
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_setIntakeValue_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_setIntakeValue_ function_line 4092
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_getAny_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_getAny_ function_line 4102
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_headerMapFromObject_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_headerMapFromObject_ function_line 4114
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_findSheet_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_findSheet_ function_line 4120
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_getOrCreate_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_getOrCreate_ function_line 4128
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_writeTable_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_writeTable_ function_line 4132
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_formatPlanSheet_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_formatPlanSheet_ function_line 4143
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_openSheet_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_openSheet_ function_line 4157
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_norm_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_norm_ function_line 4177
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_makeRunId_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_makeRunId_ function_line 4181
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_safety_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_safety_ function_line 4185
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_log_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_log_ function_line 4214
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_error_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_error_ function_line 4223
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4P_errorCode_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4P_errorCode_ function_line 4239
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_Status,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_Status function_line 4286
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_SimplifiedWorkflowGuideBuildSafe,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_SimplifiedWorkflowGuideBuildSafe function_line 4327
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_ApplySimplifiedWorkflowUiSafe,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_ApplySimplifiedWorkflowUiSafe function_line 4372
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_LoadAnalyzeValidateJournalSafe,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_LoadAnalyzeValidateJournalSafe function_line 4418
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_ValidateAndJournalCurrentIntakeSafe,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_ValidateAndJournalCurrentIntakeSafe function_line 4486
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_RunQualityLoopForLastJournalSafe,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_RunQualityLoopForLastJournalSafe function_line 4560
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_ApplyApprovedDraftToLibrarySafe,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_ApplyApprovedDraftToLibrarySafe function_line 4597
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_AuditQueueAndIntakeState,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_AuditQueueAndIntakeState function_line 4619
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_OpenGuide,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_OpenGuide function_line 4676
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_OpenCleanupPlan,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_OpenCleanupPlan function_line 4680
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_Audit,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_Audit function_line 4684
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_Guide,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_Guide function_line 4686
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_UI,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_UI function_line 4687
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_RunNext,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_RunNext function_line 4688
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_ValidateJournal,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_ValidateJournal function_line 4689
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_QualityLoop,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_QualityLoop function_line 4690
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_ApplyDraft,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_ApplyDraft function_line 4691
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_guideRows_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_guideRows_ function_line 4692
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_cleanupRows_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_cleanupRows_ function_line 4704
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_applyIntakeBanner_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_applyIntakeBanner_ function_line 4735
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_applyImprovementBanner_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_applyImprovementBanner_ function_line 4751
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_readIntakeValues_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_readIntakeValues_ function_line 4767
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_setIntakeValue_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_setIntakeValue_ function_line 4780
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_appendHumanNote_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_appendHumanNote_ function_line 4792
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_findSheet_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_findSheet_ function_line 4799
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_getOrCreateSheet_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_getOrCreateSheet_ function_line 4807
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_writeTable_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_writeTable_ function_line 4811
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_formatTable_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_formatTable_ function_line 4819
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_openSheet_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_openSheet_ function_line 4831
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_safety_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_safety_ function_line 4851
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_log_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_log_ function_line 4882
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_error_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_error_ function_line 4897
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4Q_errorCode_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4Q_errorCode_ function_line 4913
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4S_Status,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4S_Status function_line 5005
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4S_RuntimeReferenceUiRepairSafe,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4S_RuntimeReferenceUiRepairSafe function_line 5039
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4S_RuntimeReferenceCdcInitSafe,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4S_RuntimeReferenceCdcInitSafe function_line 5073
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4S_OpenAiRuntimeReference,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4S_OpenAiRuntimeReference function_line 5171
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4S_OpenRuntimeCdcPasteZones,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4S_OpenRuntimeCdcPasteZones function_line 5182
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4S_OpenRuntimeCdcOutputs,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4S_OpenRuntimeCdcOutputs function_line 5200
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4S_ButtonGuideSafe,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4S_ButtonGuideSafe function_line 5218
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4S_ExplainGemCdcStrategy,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4S_ExplainGemCdcStrategy function_line 5246
FUNCTION_INDEX,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,MVPQAIC_P4S_buildCalibrationPrompt_,PUBLIC,PROMPT_OR_AI,P0,QAIC_BRIDGE mvpqaic_23_gpt_response_intake_core.js MVPQAIC_P4S_buildCalibrationPrompt_ function_line 5258
